Unnamed: 0,is_vulnerable,appname,average_loc,average_ncloc,average_dit,average_nocc,average_cbo,average_wmc,average_ccn,average_hv
1877,1,NextCloud,65.5,51.75,1.0,0.0,4.5,8.75,1.875,194.62012065044047
1878,0,NextCloud,303.5,239.5,2.0,0.0,22.5,31.0,2.583333333333333,526.3463476951415
1879,0,NextCloud,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1880,0,NextCloud,55.0,50.0,0.0,0.0,2.0,16.0,3.666666666666666,466.55954997428233
1881,0,NextCloud,86.5,74.0,1.0,0.0,3.0,13.5,2.333333333333333,298.1728654176196
1882,0,NextCloud,84.0,77.0,2.0,0.0,10.0,10.0,4.5,472.225020639695
1883,1,NextCloud,1276.428571428571,1086.571428571429,1.2857142857142851,0.142857142857142,63.57142857142857,98.71428571428572,1.987273110612768,353.9178752857984
1884,0,NextCloud,96.0,86.0,2.0,0.0,10.0,8.0,2.666666666666666,401.2481174656767
1885,0,NextCloud,45.66666666666666,42.0,1.333333333333333,0.0,3.333333333333333,2.0,1.0,88.6932962391041
1886,0,NextCloud,35.0,34.0,2.0,0.0,4.0,1.0,1.0,605.32729432301
1887,0,NextCloud,98.0,88.0,2.0,0.0,10.0,8.0,2.666666666666666,426.68543167192666
1888,0,NextCloud,894.0,690.0,2.0,0.0,20.5,145.5,5.40719696969697,595.9295819573232
1889,0,NextCloud,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1890,0,NextCloud,3953.0,3910.0,2.0,0.0,28.0,104.0,1.083333333333333,612.4801795479829
1891,0,NextCloud,3067.0,2371.0,2.0,0.0,64.0,323.0,4.546875,954.8168744833456
1892,0,NextCloud,1305.0,957.0,0.0,0.0,25.0,127.0,3.371428571428571,583.644673913566
1893,0,NextCloud,1342.0,1066.0,2.0,0.0,34.0,243.0,8.708333333333334,979.685178973952
1894,0,NextCloud,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1895,0,NextCloud,154.66666666666666,139.33333333333334,2.0,0.0,12.333333333333334,19.0,2.7222222222222223,358.07389322045765
1896,0,NextCloud,938.4285714285714,809.5714285714286,0.8571428571428571,0.0,59.71428571428572,44.57142857142857,2.144522144522144,402.9287022893927
1897,1,NextCloud,411.0,284.0,0.0,0.0,27.0,53.0,4.284090909090909,462.4625815931258
1898,1,NextCloud,620.0,460.25,1.0,0.0,53.25,57.5,2.825583566760037,532.7134850040109
1899,1,NextCloud,552.4545454545455,430.09090909090907,0.5454545454545451,0.0,43.0,41.27272727272727,2.237342229806344,242.9953225096833
1900,1,NextCloud,1039.8333333333333,896.8333333333334,0.6666666666666661,0.0,61.66666666666666,41.833333333333336,1.452052577052577,199.75989368850057
1901,1,NextCloud,916.5,654.5,1.0,0.0,96.5,83.0,2.726203208556149,364.67342583444247
1902,1,NextCloud,546.0,384.75,1.0,0.0,51.0,53.0,3.192647058823529,376.0795290878842
1903,1,NextCloud,900.3333333333334,672.0,0.6666666666666661,0.0,106.0,80.33333333333333,3.495980210265924,482.3428940144221
1904,1,NextCloud,840.5,781.5,0.0,0.0,8.5,29.0,3.05,336.1706906909698
1905,1,NextCloud,104.36363636363636,87.81818181818181,1.393939393939394,0.757575757575757,4.3939393939393945,7.545454545454546,1.759297520661157,168.2688365369121
1906,1,NextCloud,386.6666666666667,354.3333333333333,0.0,0.0,1.666666666666666,22.33333333333333,2.631578947368421,226.7913308622075
1907,1,NextCloud,869.0,869.0,0.0,0.0,2.0,1.0,1.0,104.24812503606
1908,0,NextCloud,168.0,137.0,1.0,0.0,16.0,18.5,2.236111111111111,275.0544824182472
1909,0,NextCloud,668.0,641.0,2.0,0.0,25.0,19.0,1.0,569.7125306934836
1910,0,NextCloud,351.0,323.5,2.0,0.0,7.5,19.0,1.0,179.94584690143748
1911,0,NextCloud,93.5,85.5,0.0,0.0,3.5,20.5,4.333333333333333,509.42407190359495
1912,0,NextCloud,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1913,0,NextCloud,77.0,68.0,0.0,0.0,5.0,19.0,4.0,572.6421989411791
1914,0,NextCloud,97.0,84.5,1.0,0.0,4.5,12.5,2.333333333333333,299.5202183481891
1915,0,NextCloud,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1916,0,NextCloud,197.31578947368425,46.1578947368421,0.31578947368421,0.210526315789473,0.421052631578947,12.421052631578949,0.9473684210526312,2.656181466532319
1917,1,NextCloud,250.0,79.66666666666667,0.285714285714285,0.19047619047619,0.476190476190476,14.61904761904762,0.952380952380952,2.724873112679884
1918,0,NextCloud,427.0,315.0,2.0,0.0,27.0,53.0,2.318181818181818,267.7077802549327
1919,1,NextCloud,477.0,364.0,2.0,0.0,16.0,65.0,2.458333333333333,348.43978505700653
1920,1,NextCloud,242.125,189.0,1.625,0.3125,3.875,30.25,1.230187908496732,216.98764880186863
1921,0,NextCloud,299.5,246.5,2.0,0.0,25.5,34.0,3.333333333333333,471.7901525212998
1922,1,NextCloud,377.0,273.0,2.0,0.0,22.0,46.0,4.875,743.2639265799288
1923,0,NextCloud,1838.0,1404.0,2.0,0.0,41.0,332.0,8.484848484848484,919.1969620408952
1924,0,NextCloud,3301.0,3015.0,2.0,0.0,39.5,264.5,4.808208668968163,1085.5893942192724
1925,0,NextCloud,4771.0,4634.0,2.0,0.0,38.0,196.0,1.10126582278481,1255.3286670529803
1926,0,NextCloud,278.0,243.0,2.0,0.0,28.0,33.0,3.333333333333333,477.8596600824507
1927,0,NextCloud,669.0,642.0,2.0,0.0,25.0,19.0,1.0,570.6538797695694
1928,0,NextCloud,3341.5,3055.5,2.0,0.0,39.5,264.5,4.80952380952381,1122.5026317834147
1929,1,NextCloud,896.0,699.0,2.0,0.0,29.0,155.0,9.2,1091.1917600710965
1930,1,NextCloud,255.2,222.2,1.2,0.0,12.6,26.2,2.368190476190476,461.2742791026
1931,1,NextCloud,601.0,509.0,0.0,0.0,32.0,68.0,2.576923076923077,329.41681962370296
1932,0,NextCloud,245.0,184.0,2.0,0.0,16.0,24.0,2.0,271.1777433364175
1933,1,NextCloud,280.0,224.66666666666663,1.333333333333333,0.0,15.333333333333334,18.666666666666668,2.883333333333333,899.4276857312757
1934,0,NextCloud,136.0,135.0,0.0,0.0,17.0,22.0,3.333333333333333,408.98799828743154
1935,0,NextCloud,550.5,501.5,2.0,0.0,23.0,35.0,2.7222222222222223,519.729584720568
1936,0,NextCloud,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1937,1,NextCloud,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1938,0,NextCloud,90.5,74.0,2.0,0.0,11.5,8.5,2.2,285.3636402284987
1939,1,NextCloud,989.2,896.44,0.84,0.04,21.2,66.36,2.78250108215527,680.3237388650175
1940,0,NextCloud,2096.5,2058.5,2.0,0.0,23.0,66.0,3.666666666666666,789.7094445904678
1941,1,NextCloud,368.0,258.0,1.333333333333333,0.0,11.666666666666666,50.333333333333336,3.040935672514619,328.94895964340566
1942,1,NextCloud,301.3333333333333,230.0,2.333333333333333,0.333333333333333,13.333333333333334,24.33333333333333,2.451481481481481,371.1530979537367
1943,0,NextCloud,166.0,131.0,0.0,0.0,16.0,28.0,3.25,261.312723785689
1944,1,NextCloud,97.08333333333331,68.08333333333333,0.75,0.25,3.916666666666666,12.666666666666666,2.155026455026455,185.2633607160184
1945,1,NextCloud,124.0,90.0,0.0,0.0,7.0,16.0,2.666666666666666,199.7443468642807
1946,0,NextCloud,253.66666666666663,225.66666666666663,2.0,0.0,29.0,22.666666666666668,2.158730158730158,343.8437889031671
1947,1,NextCloud,537.6,416.0,1.2,0.6000000000000001,71.8,44.8,1.623701298701298,269.56459178990184
1948,0,NextCloud,1114.0,1080.0,2.0,0.0,30.0,36.0,1.222222222222222,799.4948105923869
1949,0,NextCloud,130.0,119.33333333333331,2.0,0.0,6.666666666666667,11.0,2.0,214.27366053055863
1950,1,NextCloud,442.6666666666667,398.75,1.5,0.0,12.166666666666666,16.916666666666668,1.744618055555555,260.22116060184845
1951,1,NextCloud,275.1666666666667,228.16666666666663,1.666666666666666,0.0,8.5,19.33333333333333,1.936507936507936,316.7939247443585
1952,1,NextCloud,200.5,176.75,2.0,0.0,21.0,18.0,2.0625,312.32058374376936
1953,1,NextCloud,418.57142857142856,413.4285714285714,0.8571428571428571,0.0,2.857142857142857,4.714285714285714,1.071428571428571,101.45335121738933
1954,0,NextCloud,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1955,1,NextCloud,647.0,643.3333333333334,0.6666666666666661,0.0,11.333333333333334,19.666666666666668,19.33333333333333,2027.1849527799036
1956,0,NextCloud,286.0,249.0,2.0,0.0,28.0,33.0,3.333333333333333,497.8986700812796
1957,0,NextCloud,703.0,676.0,2.0,0.0,25.0,21.0,1.0,538.9041730077076
1958,0,NextCloud,259.0,214.0,2.0,0.0,16.0,46.0,4.555555555555555,383.8359105676066
1959,0,NextCloud,33.0,32.0,2.0,0.0,9.0,5.0,1.666666666666666,102.215514491208
1960,0,NextCloud,682.0,613.0,2.0,0.0,20.0,124.0,3.515151515151515,343.7077335450654
1961,1,NextCloud,418.6666666666667,307.6666666666667,2.0,0.0,12.0,58.0,1.97979797979798,230.81649182346956
1962,1,NextCloud,143.57142857142858,121.28571428571428,0.5714285714285711,0.0,4.571428571428571,23.857142857142858,1.712112622826908,108.37875634650813
1963,1,NextCloud,581.3181818181819,449.2272727272728,0.818181818181818,0.772727272727272,15.727272727272728,107.0909090909091,2.6016666137044373,188.96727165257
1964,0,NextCloud,206.33333333333331,194.0,1.333333333333333,0.0,12.0,13.0,2.409090909090909,633.0146973686583
1965,1,NextCloud,127.0,98.0,2.0,0.0,13.0,11.0,4.5,813.960032050565
1966,1,NextCloud,99.0,73.0,2.0,0.0,10.0,9.0,3.5,545.0446874235349
1967,0,NextCloud,213.66666666666663,176.33333333333334,0.6666666666666661,0.0,7.0,25.33333333333333,2.458041958041958,243.35468021413095
1968,1,NextCloud,57.0,53.0,2.0,0.0,7.0,11.0,2.25,194.16470326702475
1969,1,NextCloud,112.0,89.66666666666667,1.333333333333333,0.0,6.666666666666667,11.333333333333334,1.477777777777777,129.88091477212126
1970,0,NextCloud,110.0,63.0,2.0,0.0,9.0,12.0,1.1,48.1208293987312
1971,0,NextCloud,123.0,91.0,2.0,0.0,13.0,11.0,2.75,276.60037806831025
1972,0,NextCloud,525.0,454.4,1.2,0.0,17.4,40.2,2.044444444444444,325.57811189902003
1973,1,NextCloud,202.0,166.66666666666666,0.0,0.0,1.666666666666666,25.33333333333333,2.619047619047619,239.9143359149857
1974,0,NextCloud,2039.0,1441.0,2.0,0.0,334.0,135.0,1.268041237113402,506.3675118965889
1975,0,NextCloud,116.75,110.875,1.25,0.0,9.5,6.375,1.666666666666666,352.0010564074516
1976,1,NextCloud,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1977,1,NextCloud,103.0,78.5,2.0,0.0,11.5,8.0,3.5,606.202629528135
1978,1,NextCloud,143.72727272727272,99.8181818181818,1.636363636363636,0.0,7.909090909090909,16.90909090909091,1.6295093795093791,181.78352222534969
1979,1,NextCloud,618.75,494.75,1.5,0.0,69.5,40.75,1.824742268041237,509.4837040573593
1980,1,NextCloud,124.0,114.5,2.0,0.0,9.5,7.0,1.25,356.130424742945
1981,1,NextCloud,115.0,111.0,2.0,0.0,12.5,6.5,1.5,465.7998482930896
1982,1,NextCloud,89.83333333333333,68.33333333333333,1.666666666666666,0.0,5.166666666666667,6.833333333333333,1.125,138.9553255302822
1983,1,NextCloud,61.0,47.5,1.0,0.0,5.0,4.5,1.125,113.56139316658576
1984,1,NextCloud,42.5,41.0,1.0,0.0,5.0,4.5,1.125,85.61132367115962
1985,1,NextCloud,68.0,62.0,1.5,0.0,6.5,5.0,1.145833333333333,199.7691464765563
1986,1,NextCloud,41.0,41.0,0.0,0.0,2.0,1.0,1.0,104.24812503606
1987,1,NextCloud,47.66666666666666,39.333333333333336,0.6666666666666661,0.0,4.666666666666667,2.666666666666666,1.222222222222222,150.70799414109447
1988,1,NextCloud,160.0,124.66666666666669,0.0,0.0,1.666666666666666,25.33333333333333,2.619047619047619,239.9143359149857
1989,1,NextCloud,30.0,26.5,1.0,0.0,2.5,1.0,1.0,107.30481087491
1990,0,NextCloud,113.0,65.0,2.0,0.0,9.0,12.0,1.1,50.281558817259096
1991,0,NextCloud,102.5,83.5,2.0,0.0,7.0,5.5,1.125,166.13779923149835
1992,1,NextCloud,547.4615384615385,407.0769230769231,1.384615384615384,0.0,15.538461538461538,83.23076923076923,3.9754240014214552,752.1695399903934
1993,0,NextCloud,206.0,185.33333333333331,1.333333333333333,0.0,31.666666666666668,11.666666666666666,2.977777777777778,1043.3051638090813
1994,1,NextCloud,159.0,134.0,1.333333333333333,0.0,23.0,8.333333333333334,2.633333333333333,1043.5535407598484
1995,1,NextCloud,151.33333333333334,128.0,1.333333333333333,0.0,22.0,8.333333333333334,2.633333333333333,1024.1109618088951
1996,0,NextCloud,382.0,279.0,0.0,0.0,9.0,71.0,2.222222222222222,170.82841674254476
1997,0,NextCloud,127.0,118.0,0.0,0.0,5.0,25.0,5.5,527.713336946955
1998,0,NextCloud,,,,,,,,
1999,0,NextCloud,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2000,0,NextCloud,552.2,397.6,1.0,0.2,28.0,60.6,2.177472292169861,287.9536729619757
2001,0,NextCloud,,,,,,,,
2002,0,NextCloud,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2003,0,NextCloud,279.3333333333333,160.66666666666666,2.0,0.0,13.0,32.333333333333336,2.141666666666666,160.94622457866674
2004,0,NextCloud,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2005,0,NextCloud,370.0,284.0,0.0,0.0,10.0,63.0,4.538461538461538,520.9982441992836
2006,0,NextCloud,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2007,0,NextCloud,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2008,0,NextCloud,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2009,0,NextCloud,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2010,0,NextCloud,252.5,201.5,2.0,0.0,15.5,33.5,3.734848484848485,432.5123349617957
2011,0,NextCloud,185.0,146.33333333333334,1.333333333333333,0.0,16.333333333333332,12.666666666666666,2.238095238095238,549.4985411946651
2012,0,NextCloud,635.6666666666666,487.6666666666667,2.0,0.0,57.66666666666666,55.0,1.260162601626016,188.64580359425588
2013,0,NextCloud,383.0,201.5,0.0,0.0,12.5,49.0,2.066810344827586,131.43636916242824
2014,0,NextCloud,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2015,0,NextCloud,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2016,0,NextCloud,572.0,544.0,2.0,0.0,11.0,22.0,1.0,344.87732286759706
2017,0,NextCloud,319.0,214.0,2.0,0.0,39.0,27.0,1.238095238095238,224.0904329823715
2018,0,NextCloud,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2019,0,NextCloud,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2020,0,NextCloud,180.0,152.0,0.0,0.0,15.0,16.0,4.666666666666667,1058.3267040679732
2021,0,NextCloud,226.25,173.25,1.5,0.0,5.75,27.25,1.954545454545454,212.78084566701148
2022,0,NextCloud,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2023,0,NextCloud,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2024,0,NextCloud,242.8,198.0,0.2,0.2,2.4,67.8,2.575621184622999,185.49216930236383
2025,0,NextCloud,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2026,0,NextCloud,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2027,0,NextCloud,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2028,0,NextCloud,106.0,86.0,0.0,0.0,9.0,15.0,2.8,243.36605992539413
2029,0,NextCloud,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2030,0,NextCloud,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2031,0,NextCloud,117.57142857142856,97.0,0.285714285714285,0.285714285714285,2.285714285714285,24.0,1.924217687074829,152.6007089539601
2032,0,NextCloud,50.66666666666666,47.5,2.0,0.0,1.166666666666666,6.666666666666667,1.822222222222222,203.6424098374696
2033,0,NextCloud,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2034,0,NextCloud,47.333333333333336,26.0,0.6666666666666661,0.0,1.333333333333333,5.0,1.066666666666666,35.37681357133545
2035,0,NextCloud,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2036,0,NextCloud,628.0,450.0,0.0,0.0,14.0,117.0,4.761904761904762,473.6804703734446
2037,0,NextCloud,389.5,258.0,0.0,0.0,8.0,66.0,3.101785714285714,223.351248938089
2038,0,NextCloud,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2039,0,NextCloud,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2040,0,NextCloud,110.5,101.0,1.0,0.0,5.5,26.5,2.75,219.22923413809264
2041,0,NextCloud,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2042,0,NextCloud,525.5,403.0,1.0,0.0,17.5,74.5,3.642450142450142,512.406429533388
2043,0,NextCloud,204.0,137.5,0.0,0.0,5.0,28.5,5.725,742.7938264621835
2044,0,NextCloud,1305.0,851.0,0.0,0.0,13.0,164.0,2.740740740740741,244.24473692422652
2045,0,NextCloud,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2046,0,NextCloud,141.0,103.0,2.0,0.0,3.0,21.0,3.333333333333333,321.7366949226295
2047,0,NextCloud,286.0,185.0,0.0,0.0,2.0,45.0,3.75,156.17441354492635
2048,0,NextCloud,786.0,590.3333333333334,0.0,0.0,15.333333333333334,118.0,3.975198412698412,592.8626262497432
2049,0,NextCloud,1219.0,858.0,2.0,0.0,9.0,190.0,3.235294117647059,333.71851007038674
2050,0,NextCloud,39.0,29.5,1.0,0.0,4.5,5.5,1.833333333333333,322.0730242468113
2051,0,NextCloud,19.5,17.0,2.0,0.0,3.0,2.0,1.0,52.71538036225133
2052,0,NextCloud,1207.7142857142858,1034.7142857142858,0.7142857142857141,0.142857142857142,21.571428571428573,122.57142857142856,2.613822433167845,330.78414509377143
2053,0,NextCloud,48.0,39.0,0.0,0.0,6.0,6.0,3.0,291.225801389399
2054,0,NextCloud,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2055,0,NextCloud,37.0,37.0,2.0,0.0,4.0,7.0,2.333333333333333,181.45007989842895
2056,0,NextCloud,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2057,0,NextCloud,60.5,52.0,2.0,0.0,3.0,4.0,1.333333333333333,346.4309346270033
2058,0,NextCloud,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2059,0,NextCloud,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2060,0,NextCloud,484.6666666666667,350.6666666666667,1.333333333333333,0.0,30.666666666666668,43.66666666666666,1.729304499522728,341.6782861294627
2061,0,NextCloud,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2062,0,NextCloud,130.0,105.0,2.0,0.0,6.0,20.0,5.0,438.3953709563343
2063,0,NextCloud,360.0,301.0,0.0,0.0,23.0,40.0,2.666666666666666,367.6317192342687
2064,0,NextCloud,235.0,171.0,0.0,0.0,10.0,63.0,4.0,559.8067658163266
2065,0,NextCloud,928.0,638.6666666666666,1.333333333333333,0.0,114.33333333333331,78.33333333333333,2.478114478114478,351.1960097591288
2066,0,NextCloud,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2067,0,NextCloud,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2068,0,NextCloud,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2069,0,NextCloud,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2070,0,NextCloud,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2071,0,NextCloud,365.0,305.0,0.0,0.0,12.0,44.0,2.5294117647058822,333.5490952364756
2072,0,NextCloud,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2073,0,NextCloud,857.0,711.5,1.0,0.0,14.0,190.0,3.052090975788701,270.0451386861719
2074,0,NextCloud,161.0,115.5,1.0,0.0,6.5,24.5,2.091666666666667,144.36613876727162
2075,0,NextCloud,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2076,0,NextCloud,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2077,0,NextCloud,98.0,82.0,2.0,0.0,8.5,6.5,1.5,289.4886666196504
2078,0,NextCloud,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2079,0,NextCloud,129.33333333333334,84.66666666666667,1.333333333333333,0.0,5.333333333333333,19.0,1.760233918128655,142.774722122837
2080,0,NextCloud,244.66666666666663,173.0,0.333333333333333,0.333333333333333,3.0,47.0,2.6166666666666663,260.29688534823043
2081,0,NextCloud,512.0,481.0,2.0,0.0,8.0,140.0,6.0,541.567451140937
2082,0,NextCloud,20.0,13.0,2.0,0.0,3.0,2.0,2.0,151.26748332106
2083,0,NextCloud,679.0,506.0,0.0,0.0,8.0,105.0,4.545454545454546,531.7510286496664
2084,0,NextCloud,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2085,0,NextCloud,1128.0,890.0,0.0,0.0,31.0,107.0,2.685714285714285,474.7313750765466
2086,0,NextCloud,609.0,587.0,2.0,0.0,23.0,23.0,1.15,449.8695259525086
2087,0,NextCloud,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2088,0,NextCloud,569.6666666666666,369.0,1.333333333333333,0.0,11.666666666666666,55.333333333333336,2.666666666666666,314.2061750764343
2089,0,NextCloud,434.6666666666667,398.6666666666667,0.0,0.0,3.0,14.333333333333334,2.351851851851851,234.9229831708756
2090,0,NextCloud,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2091,0,NextCloud,1049.0,930.5,1.0,0.0,11.75,53.5,2.1125,315.38791743380443
2092,0,NextCloud,273.0,202.0,0.0,0.0,2.0,59.0,6.125,589.8531102320947
2093,0,NextCloud,175.5,134.5,0.0,0.0,7.0,22.5,2.038461538461538,236.6113567526131
2094,0,NextCloud,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2095,0,NextCloud,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2096,0,NextCloud,1121.0,895.0,2.0,0.0,20.0,210.5,4.884469696969697,696.9080620416212
2097,0,NextCloud,1011.8,755.6,0.8,0.0,17.0,138.0,4.05004329004329,641.9351656688223
2098,0,NextCloud,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2099,0,NextCloud,1208.0,504.0,0.0,0.0,30.0,90.0,1.456140350877193,84.79434562759054
2100,0,NextCloud,435.0,372.0,0.0,0.0,15.0,56.0,2.526315789473684,413.3253828608255
2101,0,NextCloud,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2102,0,NextCloud,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2103,0,NextCloud,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2104,0,NextCloud,527.0,380.0,0.0,0.0,11.0,92.0,4.2631578947368425,544.8448170114262
2105,0,NextCloud,49.0,49.0,0.0,0.0,3.0,10.0,2.0,236.84196106733089
2106,0,NextCloud,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2107,0,NextCloud,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2108,0,NextCloud,79.0,54.0,2.0,0.0,6.0,12.0,2.75,160.72747450110825
2109,0,NextCloud,514.5,438.0,1.0,0.0,4.0,94.0,3.1838709677419352,290.19765847914624
2110,0,NextCloud,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2111,0,NextCloud,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2112,0,NextCloud,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2113,0,NextCloud,270.0,223.0,2.0,0.0,5.0,18.0,1.2857142857142851,345.9734244266349
2114,0,NextCloud,248.0,239.66666666666663,2.0,0.0,13.666666666666666,56.333333333333336,26.916666666666668,3104.4575616208817
2115,0,NextCloud,163.0,158.0,2.0,0.0,6.0,9.0,1.0,225.75377015568895
2116,0,NextCloud,83.0,49.0,0.0,0.0,2.0,11.0,2.5,175.788744307335
2117,0,NextCloud,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2118,0,NextCloud,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2119,0,NextCloud,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2120,0,NextCloud,683.0,604.0,2.0,0.0,14.0,129.0,3.636363636363636,300.39390310791407
2121,0,NextCloud,113.0,93.0,0.0,0.0,6.0,20.0,4.5,545.5486157579992
2122,0,NextCloud,934.3333333333334,761.3333333333334,2.0,0.0,9.666666666666666,118.33333333333331,3.218211632685317,377.9212023971461
2123,0,NextCloud,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2124,0,NextCloud,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2125,0,NextCloud,268.56,236.8,1.94,0.02,6.84,15.72,1.328470455908116,234.0637110408386
2126,0,NextCloud,1483.0,1114.0,2.0,0.0,32.0,256.0,8.88,1008.2707121089182
2127,0,NextCloud,935.0,656.0,0.0,0.0,34.0,126.0,3.025641025641025,254.75615880367783
2128,0,NextCloud,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2129,0,NextCloud,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2130,0,NextCloud,311.0,255.0,0.0,0.0,28.0,68.0,4.785714285714287,342.4202460834443
2131,0,NextCloud,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2132,0,NextCloud,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2133,0,NextCloud,121.0,112.0,0.0,0.0,5.0,23.0,5.0,490.6286185253875
2134,0,NextCloud,886.0,776.0,2.0,0.0,12.75,46.25,2.15,375.8009660693231
2135,0,NextCloud,351.0,246.0,2.0,0.0,10.0,60.0,2.842105263157894,193.11997621395304
2136,0,NextCloud,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2137,0,NextCloud,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2138,0,NextCloud,196.0,116.0,0.0,0.0,5.0,22.0,2.111111111111111,181.0040897356779
