Unnamed: 0,is_vulnerable,days_after_creation,past_contributions,ratio_past_contributions,new_author,past_contributions_30_days,ratio_past_contributions_30_days,dmm_unit_size,dmm_unit_complex,dmm_unit_interf,fix,touched_files,past_authors,sum_added_lines,mean_added_lines,med_added_lines,sum_deleted_lines,mean_deleted_lines,med_deleted_lines,sum_hunks,mean_hunks,med_hunks,sum_previous_changes,mean_previous_changes,med_previous_changes,sum_days_since_creation,mean_days_since_creation,med_days_since_creation,nr_of_blacklisted,appname,average_loc,average_ncloc,average_dit,average_nocc,average_cbo,average_wmc,average_ccn,average_hv,author_info.public_repos,author_info.followers,author_info.following,author_info.public_gists,time_difference
1003,0,442,6,0.1463414634,0,5,0.2,0.3880597015,1.0,0.3880597015,0,6.0,2.0,128.0,21.3333333333,8.5,87.0,43.5,43.5,9.0,1.5,1.0,39.0,6.5,5.5,2644.0,440.6666666667,441.0,0.0,Kimai,86.33333333333333,62.333333333333336,2.0,0.0,7.0,5.333333333333333,1.333333333333333,225.54928745032544,34.0,632.0,11.0,3.0,2571.0
1004,0,1799,741,0.7899786780000001,0,12,0.8,0.0,1.0,0.0,1,5.0,21.0,27.0,5.4,2.0,43.0,8.6,2.0,17.0,3.4,1.0,170.0,34.0,11.0,4324.0,864.8,770.0,0.0,Kimai,116.66666666666669,112.33333333333331,1.333333333333333,0.0,2.666666666666666,15.333333333333334,1.484848484848485,138.9699025026031,34.0,632.0,11.0,3.0,3928.0
1005,0,2598,1016,0.7525925926,0,11,0.5238095238,1.0,1.0,1.0,1,3.0,6.0,5.0,1.6666666667,2.0,7.0,2.3333333333,3.0,3.0,1.0,1.0,155.0,51.6666666667,11.0,6392.0,2130.6666666667,1897.0,3.0,Kimai,74.5,57.5,1.0,0.0,4.5,8.5,2.083333333333333,192.73151289001632,34.0,632.0,11.0,3.0,4727.0
1006,0,1808,743,0.7887473461000001,0,9,0.6923076923,0.0,1.0,1.0,0,2.0,3.0,9.0,4.5,4.5,0.0,0.0,0.0,2.0,1.0,1.0,70.0,35.0,35.0,2930.0,1465.0,1465.0,0.0,Kimai,348.0,256.5,1.0,0.0,10.0,32.5,1.566810344827586,361.4744154803668,34.0,632.0,11.0,3.0,3937.0
1008,0,447,32,0.4571428571,0,31,0.5740740741,0.6504854369,1.0,0.9126213592,1,16.0,2.0,311.0,19.4375,10.5,36.0,3.2727272727,3.0,32.0,2.0,1.5,126.0,9.0,9.0,5325.0,380.3571428571,446.0,0.0,Kimai,149.0,90.33333333333331,1.111111111111111,0.0,4.222222222222222,13.0,1.602469135802469,155.90262991114946,34.0,632.0,11.0,3.0,2576.0
1011,0,438,28,0.9655172414,0,13,1.0,0.7081081081,1.0,1.0,0,11.0,1.0,602.0,54.7272727273,50.0,92.0,46.0,46.0,23.0,2.0909090909,1.0,41.0,4.5555555556,4.0,3903.0,433.6666666667,438.0,0.0,Kimai,116.0,65.57142857142857,1.2857142857142851,0.142857142857142,4.142857142857143,7.857142857142857,1.214285714285714,175.32034170433508,34.0,632.0,11.0,3.0,2568.0
1013,0,1419,569,0.7815934066,0,21,0.5526315789,0.2857142857,0.0,1.0,0,9.0,8.0,54.0,6.0,4.0,63.0,7.875,9.0,35.0,3.8888888889,4.0,221.0,24.5555555556,20.0,8037.0,893.0,810.0,0.0,Kimai,311.44444444444446,240.77777777777777,2.0,0.222222222222222,15.88888888888889,37.333333333333336,2.626997354497354,272.7304949629498,34.0,632.0,11.0,3.0,3548.0
1015,0,1751,723,0.7901639344,0,16,0.8,1.0,1.0,1.0,0,7.0,20.0,130.0,18.5714285714,8.0,74.0,14.8,10.0,17.0,2.4285714286,3.0,131.0,26.2,10.0,6669.0,1333.8,1728.0,0.0,Kimai,36.16666666666666,31.666666666666668,1.333333333333333,0.0,3.833333333333333,4.0,2.041666666666666,250.0671983537256,34.0,632.0,11.0,3.0,3880.0
1016,0,2334,961,0.7620935765,0,14,0.4242424242,0.0,0.0229885057,0.0459770115,1,18.0,20.0,87.0,5.4375,2.0,45.0,5.0,2.0,28.0,1.5555555556,1.0,667.0,39.2352941176,10.0,22683.0,1334.2941176471,1685.0,1.0,Kimai,258.75,226.75,1.0,0.0,10.25,32.0,2.034482758620689,180.2115822650213,34.0,632.0,11.0,3.0,4463.0
1017,0,1061,372,0.7733887734,0,21,0.9545454545,1.0,0.75,0.8333333333,0,24.0,16.0,1594.0,72.4545454545,17.0,9.0,1.8,1.0,22.0,1.1,1.0,387.0,18.4285714286,7.0,8931.0,425.2857142857,360.0,0.0,Kimai,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,34.0,632.0,11.0,3.0,3190.0
1018,0,984,311,0.7603911980000001,0,21,0.8076923077,0.7142857143,1.0,1.0,0,10.0,7.0,58.0,6.4444444444,3.0,21.0,3.5,1.5,18.0,1.8,1.0,161.0,16.1,10.5,3745.0,374.5,453.5,0.0,Kimai,189.0,174.11111111111111,1.111111111111111,0.0,4.666666666666667,11.444444444444445,2.247601010101009,279.5021808683384,34.0,632.0,11.0,3.0,3113.0
1019,0,1917,815,0.7935735151000001,0,4,0.8,0.7857142857,0.7857142857,1.0,1,9.0,8.0,36.0,4.0,2.0,15.0,2.1428571429,1.0,11.0,1.2222222222,1.0,225.0,25.0,11.0,9939.0,1104.3333333333,888.0,1.0,Kimai,257.7142857142857,235.14285714285717,1.142857142857142,0.0,7.142857142857143,28.285714285714285,2.219163634446026,223.88674796459563,34.0,632.0,11.0,3.0,4047.0
1020,0,1524,630,0.7845579078,0,15,0.9375,1.0,1.0,0.8636363636000001,0,15.0,9.0,262.0,18.7142857143,14.0,64.0,5.8181818182,6.0,38.0,2.5333333333,3.0,308.0,23.6923076923,10.0,9307.0,715.9230769231,685.0,1.0,Kimai,88.9090909090909,75.72727272727273,1.272727272727272,0.0,6.0,7.454545454545454,1.306060606060606,211.3279125790097,34.0,632.0,11.0,3.0,3653.0
1021,0,963,299,0.7608142494,0,28,0.875,0.0,0.0,1.0,1,3.0,4.0,17.0,5.6666666667,4.0,12.0,4.0,4.0,10.0,3.3333333333,4.0,34.0,11.3333333333,7.0,1314.0,438.0,321.0,0.0,Kimai,135.33333333333334,120.66666666666669,2.0,0.0,7.666666666666667,17.666666666666668,6.13095238095238,648.0508791702313,34.0,632.0,11.0,3.0,3092.0
1023,0,740,140,0.6796116505,0,12,0.8571428571,0.2272727273,1.0,1.0,0,4.0,1.0,188.0,47.0,27.5,0.0,0.0,0.0,4.0,1.0,1.0,4.0,1.0,1.0,160.0,40.0,40.0,0.0,Kimai,69.5,66.0,2.0,0.0,4.5,5.0,1.75,262.4766301200096,34.0,632.0,11.0,3.0,2870.0
1026,0,459,46,0.5054945055,0,45,0.6000000000000001,0.1517857143,0.4672619048,0.7142857143,0,6.0,2.0,841.0,140.1666666667,1.0,23.0,5.75,2.0,8.0,1.3333333333,1.0,55.0,11.0,10.0,2295.0,459.0,459.0,1.0,Kimai,363.0,211.33333333333331,0.333333333333333,0.0,5.833333333333333,33.166666666666664,1.893995098039215,174.1850601998069,34.0,632.0,11.0,3.0,2588.0
1027,0,1956,835,0.7914691943000001,0,8,0.5714285714,0.8823529412000001,0.8823529412000001,1.0,1,14.0,21.0,30.0,2.3076923077,2.0,20.0,1.6666666667,1.5,24.0,1.7142857143,1.0,644.0,49.5384615385,36.0,19183.0,1598.5833333333,1710.0,3.0,Kimai,317.625,265.625,1.0,0.0,7.375,35.625,1.91684135610766,216.6259456493949,34.0,632.0,11.0,3.0,4086.0
1032,0,946,287,0.7552631579,0,42,0.8936170213,0.8571428571,0.8571428571,0.8571428571,1,3.0,6.0,23.0,7.6666666667,4.0,15.0,5.0,3.0,5.0,1.6666666667,1.0,86.0,28.6666666667,31.0,1956.0,652.0,505.0,0.0,Kimai,324.6666666666667,261.3333333333333,2.0,0.0,13.666666666666666,40.66666666666666,2.703921568627451,290.1601450836272,34.0,632.0,11.0,3.0,3076.0
1033,0,2494,998,0.7589353612,0,3,0.3,0.5023696682000001,0.0023696682,0.0900473934,0,26.0,32.0,334.0,13.36,4.0,606.0,31.8947368421,7.0,108.0,4.1538461538,2.0,1373.0,54.92,32.0,48375.0,1935.0,2019.0,2.0,Kimai,329.52941176470586,307.52941176470586,2.4117647058823533,0.470588235294117,10.058823529411764,33.705882352941174,1.8743750913149,351.1048845534863,34.0,632.0,11.0,3.0,4623.0
1034,0,1841,772,0.7909836066,0,25,0.8620689655,0.3225806452,1.0,1.0,0,13.0,22.0,158.0,12.1538461538,12.0,35.0,3.5,1.0,23.0,1.7692307692,2.0,584.0,44.9230769231,12.0,10657.0,819.7692307692,240.0,2.0,Kimai,135.85714285714286,121.57142857142856,1.428571428571428,0.0,7.857142857142857,11.0,1.831168831168831,431.7885842439518,34.0,632.0,11.0,3.0,3970.0
1035,0,819,172,0.6880000000000001,0,2,0.3333333333,1.0,1.0,1.0,1,2.0,3.0,4.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,36.0,18.0,18.0,1615.0,807.5,807.5,0.0,Kimai,154.0,130.0,2.0,0.0,11.0,14.5,2.8928571428571432,534.4791753398847,34.0,632.0,11.0,3.0,2949.0
1036,0,1113,399,0.7808219178,0,18,0.8571428571,0.7068403909000001,0.9348534202,0.9706840391,0,75.0,13.0,1870.0,25.6164383562,5.0,949.0,17.5740740741,3.0,147.0,1.96,1.0,686.0,9.9420289855,5.0,25953.0,376.1304347826,275.0,0.0,Kimai,87.3731343283582,80.46268656716418,1.8805970149253728,0.388059701492537,6.791044776119403,6.835820895522388,1.230004510414958,307.5253367167442,34.0,632.0,11.0,3.0,3243.0
1037,0,1597,655,0.7844311377000001,0,7,0.7777777778,0.0,0.0,0.0,0,7.0,1.0,134.0,19.1428571429,12.0,59.0,14.75,18.0,13.0,1.8571428571,1.0,12.0,2.4,2.0,1265.0,253.0,236.0,0.0,Kimai,41.85714285714285,37.85714285714285,1.428571428571428,0.0,5.428571428571429,4.142857142857143,1.5714285714285712,196.26671800285203,34.0,632.0,11.0,3.0,3726.0
1038,0,1750,1,0.0010952903,0,1,0.0526315789,1.0,1.0,1.0,0,4.0,1.0,98.0,24.5,29.0,12.0,12.0,12.0,5.0,1.25,1.0,16.0,8.0,8.0,1131.0,565.5,565.5,0.0,Kimai,47.75,42.75,1.5,0.0,5.25,5.25,1.729166666666666,242.91862568665684,28.0,7.0,0.0,1.0,3346.0
1043,0,1709,705,0.7894736842000001,0,10,0.9090909091,1.0,1.0,1.0,0,22.0,21.0,247.0,15.4375,4.5,350.0,19.4444444444,5.0,31.0,1.4090909091,1.0,342.0,15.5454545455,6.0,16826.0,764.8181818182,787.0,0.0,Kimai,147.95,135.65,1.7000000000000002,0.1,4.75,14.1,1.532866676334418,266.75420763419777,34.0,632.0,11.0,3.0,3838.0
1044,0,871,224,0.7320261438,0,33,0.9166666667,0.0263157895,0.0,0.0,0,16.0,10.0,8.0,2.6666666667000003,2.0,287.0,17.9375,12.0,18.0,1.125,1.0,414.0,25.875,27.5,7066.0,441.625,422.0,6.0,Kimai,46.5,37.0,2.0,0.0,1.0,4.5,1.333333333333333,112.64838568898604,34.0,632.0,11.0,3.0,3001.0
1045,0,1436,579,0.7834912043000001,0,18,0.8571428571,0.0,1.0,1.0,0,10.0,4.0,119.0,11.9,5.5,41.0,5.8571428571,4.0,15.0,1.5,1.0,74.0,8.2222222222,5.0,4995.0,555.0,552.0,0.0,Kimai,148.22222222222223,132.0,1.555555555555555,0.0,9.555555555555555,11.88888888888889,1.5127865961199292,279.6585479754627,34.0,632.0,11.0,3.0,3565.0
1047,0,1515,627,0.7837500000000001,0,13,0.8125,0.7582417582000001,0.7802197802,1.0,0,5.0,4.0,200.0,40.0,45.0,4.0,2.0,2.0,7.0,1.4,1.0,94.0,31.3333333333,27.0,2436.0,812.0,632.0,0.0,Kimai,136.75,122.25,2.0,0.0,10.5,10.0,2.535714285714285,340.9394201031978,34.0,632.0,11.0,3.0,3644.0
1048,0,2329,959,0.7629276054,0,15,0.4285714286,0.0,0.0,0.0,1,46.0,20.0,406.0,40.6,5.0,518.0,11.2608695652,4.0,49.0,1.0652173913,1.0,700.0,15.2173913043,12.0,57060.0,1240.4347826087,1629.0,0.0,Kimai,233.5,217.16666666666663,1.666666666666666,0.0,11.166666666666666,32.833333333333336,3.025063856960408,316.5298262625182,34.0,632.0,11.0,3.0,4458.0
1049,0,686,120,0.652173913,0,22,0.7586206897000001,1.0,1.0,1.0,0,3.0,3.0,26.0,8.6666666667,9.0,20.0,6.6666666667,2.0,4.0,1.3333333333,1.0,26.0,8.6666666667,3.0,844.0,281.3333333333,79.0,1.0,Kimai,64.66666666666667,54.66666666666666,2.0,0.0,4.0,6.0,1.555555555555555,346.2391083882449,34.0,632.0,11.0,3.0,2815.0
1050,0,1104,391,0.7773359841,0,13,0.8125,1.0,1.0,0.8095238095,0,8.0,5.0,279.0,34.875,40.0,8.0,2.0,2.0,9.0,1.125,1.0,58.0,7.25,7.5,6539.0,817.375,1081.0,0.0,Kimai,31.33333333333333,24.666666666666668,2.0,0.0,4.333333333333333,2.666666666666666,1.166666666666666,94.4033580857655,34.0,632.0,11.0,3.0,3234.0
1052,0,1256,490,0.7877813505,0,27,0.7941176471,1.0,1.0,1.0,0,6.0,4.0,136.0,22.6666666667,5.0,5.0,1.25,1.0,7.0,1.1666666667,1.0,35.0,8.75,9.0,2071.0,517.75,558.0,0.0,Kimai,98.33333333333331,86.33333333333333,2.0,0.0,5.0,11.333333333333334,2.355555555555555,621.3051059049643,34.0,632.0,11.0,3.0,3385.0
1054,0,931,271,0.7506925208,0,31,0.8611111111,0.7306273063000001,0.8616236162,0.9225092251,0,81.0,12.0,908.0,13.1594202899,4.0,445.0,6.8461538462,3.0,130.0,1.6049382716,1.0,1434.0,18.3846153846,10.0,32971.0,422.7051282051,482.0,4.0,Kimai,237.0,192.33333333333331,1.8571428571428568,0.19047619047619,9.38095238095238,18.571428571428573,2.049258549949794,332.2431458952532,34.0,632.0,11.0,3.0,3060.0
1055,0,1397,60,0.0853485064,0,8,0.32,0.0,0.0,1.0,0,1.0,2.0,1.0,1.0,1.0,7.0,7.0,7.0,2.0,2.0,2.0,27.0,27.0,27.0,946.0,946.0,946.0,0.0,Kimai,181.0,165.0,0.0,0.0,16.0,12.0,1.5,237.80157000325312,34.0,632.0,11.0,3.0,3527.0
1057,0,986,317,0.7583732057,0,25,0.7575757576000001,0.0,0.0,0.0,1,3.0,2.0,14.0,4.6666666667,6.0,22.0,7.3333333333,9.0,4.0,1.3333333333,1.0,17.0,5.6666666667,6.0,2102.0,700.6666666667,986.0,0.0,Kimai,70.0,60.0,2.0,0.0,1.0,6.0,1.0,24.78874339542033,34.0,632.0,11.0,3.0,3116.0
1058,0,2447,994,0.7622699387,0,7,0.7777777778,0.0,0.0,0.0,0,57.0,30.0,446.0,8.1090909091,3.0,306.0,6.9545454545,2.0,93.0,1.6315789474,1.0,1697.0,32.0188679245,9.0,64344.0,1214.0377358491,1087.0,5.0,Kimai,177.10256410256412,165.02564102564102,1.7179487179487172,0.205128205128205,8.307692307692308,21.58974358974359,2.989272652822348,414.6742550173961,34.0,632.0,11.0,3.0,4577.0
1059,0,1605,661,0.7850356295,0,12,0.8,0.0,1.0,1.0,0,3.0,3.0,43.0,14.3333333333,15.0,1.0,1.0,1.0,4.0,1.3333333333,1.0,68.0,22.6666666667,19.0,3052.0,1017.3333333333,919.0,0.0,Kimai,276.3333333333333,203.33333333333331,1.333333333333333,0.0,8.0,26.666666666666668,1.742857142857142,330.9980535859355,34.0,632.0,11.0,3.0,3735.0
1060,0,1918,816,0.7937743191000001,0,5,0.8333333333,0.2698412698,0.0,0.2222222222,0,8.0,3.0,109.0,13.625,9.5,123.0,17.5714285714,4.0,11.0,1.375,1.0,46.0,5.75,3.0,6560.0,820.0,725.5,0.0,Kimai,176.42857142857142,155.71428571428572,1.142857142857142,0.0,9.857142857142858,27.0,1.937206163012614,170.80420681612097,34.0,632.0,11.0,3.0,4047.0
1062,0,2156,907,0.7846020761,0,12,0.5454545455,1.0,1.0,1.0,0,1.0,1.0,5.0,5.0,5.0,0.0,0.0,0.0,3.0,3.0,3.0,15.0,15.0,15.0,1318.0,1318.0,1318.0,0.0,Kimai,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,34.0,632.0,11.0,3.0,4285.0
1064,0,752,150,0.6756756757,0,17,0.68,0.9666666667,1.0,1.0,0,3.0,1.0,235.0,78.3333333333,94.0,5.0,5.0,5.0,3.0,1.0,1.0,2.0,2.0,2.0,52.0,52.0,52.0,0.0,Kimai,96.0,79.0,1.0,0.0,4.0,7.5,1.446428571428571,219.0520480708737,34.0,632.0,11.0,3.0,2881.0
1067,0,2383,971,0.7615686275,0,5,0.7142857143,1.0,1.0,1.0,1,6.0,4.0,48.0,9.6,5.0,74.0,12.3333333333,4.0,8.0,1.3333333333,1.0,132.0,22.0,15.5,6457.0,1076.1666666667,948.0,0.0,Kimai,249.0,233.5,1.5,0.0,10.0,23.75,2.332234617985125,225.56013987444885,34.0,632.0,11.0,3.0,4512.0
1073,1,30,158,0.4463276836,0,96,0.4085106383,0.9534883721,1.0,1.0,0,23.0,2.0,216.0,9.3913043478,5.0,67.0,3.7222222222,1.0,55.0,2.3913043478,2.0,531.0,23.0869565217,12.0,1968.0,85.5652173913,90.0,3.0,Krayin,130.11111111111111,129.44444444444446,2.0,0.0,1.333333333333333,5.777777777777778,1.316666666666666,440.3195779438746,13.0,17.0,6.0,0.0,-71.0
1074,1,-71,1,0.1428571429,0,1,0.1428571429,0.976276771,0.8909390445,0.8942339374,0,57.0,1.0,3735.0,65.5263157895,13.0,2.0,1.0,1.0,53.0,1.0392156863,1.0,6.0,1.0,1.0,6.0,1.0,1.0,27.0,Krayin,135.66666666666666,100.66666666666669,1.166666666666666,0.166666666666666,1.5,15.666666666666666,1.6228070175438591,159.98323607624505,13.0,17.0,6.0,0.0,-172.0
1075,0,118,226,0.3233190272,0,91,0.3357933579,1.0,1.0,1.0,0,8.0,4.0,29.0,3.625,1.5,11.0,1.375,1.0,12.0,1.5,1.0,92.0,11.5,4.5,718.0,102.5714285714,142.0,0.0,Krayin,174.6,131.4,2.0,0.0,5.4,12.6,1.916190476190476,287.1279844351566,19.0,126.0,5.0,0.0,1213.0
1077,0,242,39,0.0296577947,0,28,0.2745098039,1.0,1.0,1.0,1,2.0,2.0,10.0,5.0,5.0,7.0,3.5,3.5,4.0,2.0,2.0,3.0,1.5,1.5,36.0,18.0,18.0,0.0,Krayin,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,15.0,15.0,5.0,0.0,1059.0
1078,0,452,25,0.0169721656,0,25,0.2688172043,0.0,0.0,0.0,0,1.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,61.0,61.0,61.0,476.0,476.0,476.0,0.0,Krayin,358.0,300.0,2.0,0.0,5.0,20.0,2.571428571428571,847.8535396300741,11.0,6.0,1.0,0.0,1210.0
1080,0,106,3,0.0058479532,0,3,0.0291262136,0.0,0.0,0.0,0,1.0,1.0,8.0,8.0,8.0,8.0,8.0,8.0,2.0,2.0,2.0,1.0,1.0,1.0,117.0,117.0,117.0,0.0,Krayin,346.0,329.0,0.0,0.0,1.0,6.0,2.5,155.1398384124465,113.0,990.0,81.0,8.0,2745.0
1081,0,104,164,0.3313131313,0,38,0.4470588235,1.0,1.0,1.0,1,1.0,2.0,19.0,19.0,19.0,16.0,16.0,16.0,1.0,1.0,1.0,11.0,11.0,11.0,163.0,163.0,163.0,0.0,Krayin,141.0,141.0,2.0,0.0,1.0,5.0,1.0,368.3681295038894,19.0,126.0,5.0,0.0,1198.0
1082,0,127,5,0.0064850843,0,5,0.0151057402,1.0,1.0,1.0,0,12.0,7.0,177.0,14.75,4.5,58.0,5.2727272727,4.0,22.0,1.8333333333,2.0,444.0,40.3636363636,25.0,1742.0,158.3636363636,187.0,0.0,Krayin,167.75,139.75,2.0,0.0,1.875,6.75,1.443749999999999,451.11256889666834,4.0,1.0,0.0,0.0,732.0
1083,0,2885,1656,0.5897435897000001,0,40,0.4597701149,0.4615384615,0.4615384615,1.0,1,3.0,7.0,32.0,10.6666666667,11.0,1.0,1.0,1.0,5.0,1.6666666667,1.0,144.0,72.0,72.0,2751.0,1375.5,1375.5,0.0,Microweber,1837.0,1694.0,0.0,0.0,17.0,441.0,6.679245283018868,719.3029783256908,20.0,114.0,149.0,25.0,1780.0
1086,1,1511,23,1.0,0,23,1.0,0.2408475502,0.3540768624,0.6444660312,0,64.0,1.0,33759.0,527.484375,111.0,31.0,7.75,4.0,66.0,1.0476190476,1.0,187.0,4.675,5.0,133.0,3.325,3.0,4.0,Microweber,689.9589041095891,628.4383561643835,0.5890410958904111,0.246575342465753,2.342465753424657,88.3013698630137,4.207261127143032,670.2925042248619,20.0,114.0,149.0,25.0,406.0
1088,1,1539,163,0.876344086,0,156,0.8715083799000001,1.0,1.0,0.0,1,4.0,2.0,33.0,8.25,7.5,33.0,8.25,9.0,15.0,3.75,2.5,126.0,31.5,31.0,119.0,29.75,31.0,0.0,Microweber,2012.5,1815.0,0.5,0.0,3.5,433.0,10.088520291837664,1324.707775044173,20.0,114.0,149.0,25.0,434.0
1089,1,1757,549,0.8618524333,0,53,0.8153846154000001,0.0,0.0,1.0,1,1.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,1.0,83.0,83.0,83.0,249.0,249.0,249.0,0.0,Microweber,1454.0,1315.0,0.0,0.0,9.0,329.0,5.7608695652173925,607.7826484045827,20.0,114.0,149.0,25.0,652.0
1091,1,1566,6,0.0214285714,0,6,0.0571428571,0.0,0.7142857143,1.0,1,9.0,2.0,51.0,5.6666666667,3.0,70.0,10.0,2.0,14.0,1.5555555556,1.0,131.0,16.375,18.5,432.0,54.0,58.0,0.0,Microweber,442.1428571428572,375.57142857142856,0.428571428571428,0.142857142857142,4.571428571428571,87.57142857142857,7.752329192546584,880.703786036908,19.0,10.0,4.0,16.0,644.0
1092,0,3681,383,0.0474891507,0,203,0.6444444444,0.0,0.0,0.0,0,1.0,3.0,27.0,27.0,27.0,3.0,3.0,3.0,5.0,5.0,5.0,8.0,8.0,8.0,2160.0,2160.0,2160.0,0.0,Microweber,738.0,563.0,0.0,0.0,3.0,114.0,6.5625,1050.1209683584932,110.0,13.0,12.0,0.0,540.0
1093,1,1520,94,1.0,0,94,1.0,0.1905781585,0.335474661,0.6152748037,0,7.0,1.0,2844.0,406.2857142857,490.0,10.0,5.0,5.0,8.0,1.1428571429,1.0,19.0,9.5,9.5,19.0,9.5,9.5,0.0,Microweber,584.1818181818181,471.7272727272728,0.0,0.0,1.9090909090909087,104.9090909090909,6.798064680417624,1102.4375722250888,20.0,114.0,149.0,25.0,415.0
1094,1,1972,766,0.8876013905000001,0,50,0.9259259259,0.8534107402000001,1.0,0.229317852,1,173.0,6.0,16083.0,103.0961538462,33.5,17253.0,99.7283236994,30.0,1862.0,10.7630057803,4.0,2132.0,12.323699422,4.0,68164.0,394.0115606936,454.0,17.0,Microweber,342.92857142857144,279.56043956043953,0.967032967032967,0.362637362637362,2.428571428571428,66.47802197802197,3.979477474239234,550.8673059437599,20.0,114.0,149.0,25.0,867.0
1100,1,4038,4524,0.3402015341,0,152,0.1867321867,0.0,0.1129032258,1.0,0,17.0,12.0,368.0,26.2857142857,7.0,527.0,35.1333333333,5.0,34.0,2.125,1.5,232.0,15.4666666667,10.0,18974.0,1264.9333333333,1282.0,1.0,Microweber,130.85714285714286,128.14285714285714,1.714285714285714,0.0,3.571428571428571,17.285714285714285,7.904761904761905,1087.3562567936744,20.0,114.0,149.0,25.0,2933.0
1104,0,4137,2447,0.166179966,0,171,0.6404494382,0.6666666667000001,1.0,1.0,0,2.0,9.0,11.0,5.5,5.5,0.0,0.0,0.0,3.0,1.5,1.5,190.0,95.0,95.0,3601.0,1800.5,1800.5,0.0,Microweber,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,110.0,13.0,12.0,0.0,997.0
1106,1,3703,501,0.060441549,0,157,0.548951049,1.0,1.0,1.0,0,9.0,12.0,173.0,21.625,4.5,292.0,41.7142857143,6.0,17.0,1.8888888889,2.0,197.0,24.625,19.5,11689.0,1461.125,2189.5,0.0,Microweber,19.0,11.0,2.0,0.0,1.0,1.0,1.0,66.60791492654,110.0,13.0,12.0,0.0,562.0
1108,1,3669,331,0.0414683037,0,273,0.5190114068,1.0,1.0,1.0,0,12.0,4.0,265.0,22.0833333333,10.0,13.0,3.25,2.5,15.0,1.25,1.0,126.0,21.0,21.5,225.0,37.5,17.0,0.0,Microweber,46.18181818181818,39.72727272727273,1.818181818181818,0.0,2.818181818181818,4.909090909090909,0.9465240641711232,59.06301942126834,110.0,13.0,12.0,0.0,528.0
1109,1,3666,295,0.0371676956,0,244,0.4929292929,1.0,1.0,1.0,0,9.0,9.0,48.0,5.3333333333,7.0,10.0,2.5,2.5,11.0,1.2222222222,1.0,114.0,12.6666666667,13.0,4607.0,575.875,61.0,0.0,Microweber,73.66666666666667,60.66666666666666,2.0,0.0,2.5,7.0,1.350694444444444,96.93568861135796,110.0,13.0,12.0,0.0,525.0
1110,1,4073,2125,0.1499647142,0,267,0.3517786561,1.0,1.0,1.0,0,5.0,8.0,17.0,3.4,2.0,17.0,5.6666666667,3.0,6.0,1.5,1.5,47.0,11.75,11.0,1434.0,478.0,496.0,0.0,Microweber,62.0,57.5,2.0,0.0,5.0,5.5,2.5,495.2916419781643,110.0,13.0,12.0,0.0,932.0
1111,0,4144,2544,0.1709677419,0,268,0.6380952381,1.0,1.0,1.0,1,2.0,3.0,15.0,7.5,7.5,1.0,1.0,1.0,3.0,1.5,1.5,16.0,8.0,8.0,730.0,365.0,365.0,0.0,Microweber,40.0,39.0,0.0,0.0,3.0,6.0,3.0,275.48538195127,110.0,13.0,12.0,0.0,1003.0
1113,1,1512,34,1.0,0,34,1.0,0.445342917,0.5917939503,0.9173405211,1,18.0,1.0,7531.0,418.3888888889,146.0,0.0,0.0,0.0,18.0,1.0,1.0,39.0,7.8,7.0,21.0,4.2,4.0,0.0,Microweber,432.5,411.2857142857143,0.285714285714285,0.0,1.214285714285714,84.5,5.571916971916972,1369.1541363135582,20.0,114.0,149.0,25.0,407.0
1116,1,4058,1874,0.1360435572,0,16,0.020698577,1.0,1.0,1.0,0,9.0,14.0,104.0,11.5555555556,8.0,8.0,4.0,4.0,10.0,1.25,1.0,137.0,27.4,5.0,6453.0,1290.6,454.0,0.0,Microweber,65.8,61.0,2.4,0.4,4.8,8.6,1.65,163.63600011466588,110.0,13.0,12.0,0.0,918.0
1118,1,4148,4932,0.3289973984,0,116,0.2381930185,0.4285714286,1.0,1.0,0,4.0,4.0,105.0,26.25,6.5,4.0,2.0,2.0,5.0,1.25,1.0,79.0,26.3333333333,29.0,703.0,234.3333333333,310.0,0.0,Microweber,84.75,66.75,2.25,0.25,3.5,5.5,1.291666666666666,242.60877623771577,20.0,114.0,149.0,25.0,3043.0
1120,0,4150,2663,0.1758103915,0,387,0.6028037383,1.0,1.0,1.0,0,1.0,1.0,6.0,6.0,6.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,Microweber,43.0,38.0,2.0,0.0,4.0,4.0,1.333333333333333,68.75604985670833,110.0,13.0,12.0,0.0,1010.0
