Unnamed: 0,is_vulnerable,days_after_creation,past_contributions,ratio_past_contributions,new_author,past_contributions_30_days,ratio_past_contributions_30_days,dmm_unit_size,dmm_unit_complex,dmm_unit_interf,fix,touched_files,past_authors,sum_added_lines,mean_added_lines,med_added_lines,sum_deleted_lines,mean_deleted_lines,med_deleted_lines,sum_hunks,mean_hunks,med_hunks,sum_previous_changes,mean_previous_changes,med_previous_changes,sum_days_since_creation,mean_days_since_creation,med_days_since_creation,nr_of_blacklisted,appname
121,0,818,214,0.0099534884,0,32,0.0659793814,,,,0,42.0,2.0,298.0,7.0952380952,1.0,12.0,1.5,1.0,56.0,1.3333333333,1.0,286.0,6.8095238095,8.0,1470.0,35.0,35.0,0.0,OwnCloud
122,0,1117,142,0.0052342512,0,105,0.1487252125,0.1739130435,0.0,0.1304347826,0,4.0,35.0,47.0,11.75,11.5,7.0,2.3333333333,2.0,11.0,2.75,2.5,255.0,63.75,40.5,3045.0,761.25,757.5,0.0,OwnCloud
123,0,474,642,0.0411960986,0,42,0.0713073005,,,,1,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,6.0,6.0,75.0,75.0,75.0,0.0,OwnCloud
124,0,1018,3240,0.1277955272,0,58,0.1348837209,1.0,1.0,1.0,0,1.0,7.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,34.0,34.0,34.0,180.0,180.0,180.0,0.0,OwnCloud
125,0,817,45,0.002095655,0,1,0.0020876827,0.0,0.0,0.0,0,74.0,3.0,0.0,0.0,0.0,1417.0,19.1486486486,8.0,74.0,1.0,1.0,159.0,2.1486486486,2.0,8462.0,114.3513513514,34.0,0.0,OwnCloud
126,0,837,965,0.0441829587,0,40,0.0760456274,1.0,1.0,1.0,1,2.0,9.0,13.0,6.5,6.5,0.0,0.0,0.0,2.0,1.0,1.0,36.0,18.0,18.0,837.0,418.5,418.5,0.0,OwnCloud
127,0,184,510,0.0506153235,0,130,0.1303911735,1.0,1.0,0.0,0,1.0,3.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,58.0,58.0,58.0,214.0,214.0,214.0,0.0,OwnCloud
128,0,-497,154,0.3548387097,0,23,0.3432835821,,,,0,1.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,13.0,13.0,402.0,402.0,402.0,0.0,OwnCloud
129,0,-185,49,0.016487214,0,8,0.0240963855,0.76,0.0,0.0,0,12.0,23.0,22.0,2.4444444444,1.0,109.0,9.0833333333,2.5,20.0,1.6666666667,1.0,113.0,9.4166666667,6.5,3229.0,269.0833333333,190.0,0.0,OwnCloud
130,0,452,1078,0.0711363336,0,38,0.0716981132,0.0,1.0,1.0,0,,,,,,,,,,,,,,,,,,,OwnCloud
131,0,91,361,0.0442727496,0,10,0.019193858,0.0212765957,0.0212765957,1.0,0,2.0,14.0,120.0,60.0,60.0,102.0,51.0,51.0,6.0,3.0,3.0,104.0,52.0,52.0,689.0,344.5,344.5,0.0,OwnCloud
132,0,1670,41,0.0011947431,0,15,0.0397877984,0.0,0.0,0.0,0,4.0,110.0,38.0,9.5,7.0,80.0,20.0,18.0,10.0,2.5,2.0,929.0,232.25,75.0,4821.0,1205.25,1116.0,0.0,OwnCloud
133,0,2683,40,0.0009560686,0,6,0.0253164557,,,,0,,,,,,,,,,,,,,,,,,,OwnCloud
134,0,1116,1459,0.0538853597,0,76,0.1158536585,1.0,1.0,1.0,0,1.0,51.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,373.0,373.0,373.0,1563.0,1563.0,1563.0,0.0,OwnCloud
135,0,-82,10,0.0021973193,0,10,0.0170357751,1.0,1.0,1.0,1,1.0,5.0,4.0,4.0,4.0,2.0,2.0,2.0,1.0,1.0,1.0,8.0,8.0,8.0,320.0,320.0,320.0,0.0,OwnCloud
136,0,-496,59,0.1078610603,0,42,0.2333333333,0.0,0.0,0.0,0,3.0,9.0,16.0,8.0,8.0,4.0,4.0,4.0,4.0,1.3333333333,1.0,88.0,29.3333333333,39.0,722.0,240.6666666667,360.0,0.0,OwnCloud
137,0,-145,94,0.0275983558,0,24,0.0786885246,1.0,1.0,0.7777777778,0,3.0,12.0,108.0,36.0,23.0,14.0,7.0,7.0,11.0,3.6666666667,1.0,69.0,34.5,34.5,430.0,215.0,215.0,1.0,OwnCloud
138,0,-206,13,0.0048112509,0,1,0.0030959752,,,,0,1.0,16.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,43.0,43.0,43.0,692.0,692.0,692.0,0.0,OwnCloud
139,0,2855,3125,0.0718110164,0,118,0.4402985075,,,,0,1.0,10.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,41.0,41.0,41.0,673.0,673.0,673.0,0.0,OwnCloud
140,0,2104,612,0.0163601369,0,90,0.4245283019,,,,1,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,72.0,72.0,72.0,0.0,OwnCloud
141,0,806,202,0.0094764496,0,32,0.0673684211,,,,0,32.0,9.0,42.0,1.3125,1.0,22.0,1.1,1.0,34.0,1.0625,1.0,8598.0,268.6875,3.0,11952.0,373.5,23.0,0.0,OwnCloud
142,0,-229,74,0.0297666935,0,28,0.1393034826,1.0,1.0,1.0,1,2.0,5.0,13.0,6.5,6.5,3.0,3.0,3.0,3.0,1.5,1.5,36.0,18.0,18.0,202.0,101.0,101.0,0.0,OwnCloud
143,0,-151,151,0.045578026,0,49,0.1683848797,1.0,1.0,0.0,1,1.0,1.0,5.0,5.0,5.0,4.0,4.0,4.0,1.0,1.0,1.0,2.0,2.0,2.0,7.0,7.0,7.0,0.0,OwnCloud
144,0,1753,193,0.0055116086,0,12,0.049382716,,,,0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,5.0,132.0,132.0,132.0,0.0,OwnCloud
145,0,4021,334,0.0067178889,0,14,0.1590909091,,,,0,2.0,1.0,4.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,16.0,8.0,8.0,5502.0,2751.0,2751.0,0.0,OwnCloud
146,0,3193,4042,0.0884405838,0,64,0.2882882883,0.7837837838,0.2432432432,0.0,0,2.0,16.0,100.0,50.0,50.0,41.0,20.5,20.5,10.0,5.0,5.0,113.0,56.5,56.5,2879.0,1439.5,1439.5,1.0,OwnCloud
147,0,3417,149,0.0031481755,0,2,0.0173913043,,,,0,1.0,8.0,38.0,38.0,38.0,0.0,0.0,0.0,1.0,1.0,1.0,31.0,31.0,31.0,1265.0,1265.0,1265.0,0.0,OwnCloud
148,0,2401,1644,0.0410097785,0,166,0.5460526316000001,1.0,0.0,0.0,0,1.0,2.0,2.0,2.0,2.0,10.0,10.0,10.0,2.0,2.0,2.0,3.0,3.0,3.0,284.0,284.0,284.0,0.0,OwnCloud
149,0,1181,1078,0.0378803851,0,13,0.0231729055,,,,0,,,,,,,,,,,,,,,,,,,OwnCloud
150,0,188,8,0.0007778318,0,2,0.0018587361,1.0,1.0,1.0,0,1.0,10.0,9.0,9.0,9.0,2.0,2.0,2.0,2.0,2.0,2.0,58.0,58.0,58.0,425.0,425.0,425.0,0.0,OwnCloud
151,0,847,951,0.0430219407,0,13,0.0201550388,0.0833333333,0.0,0.8333333333,0,5.0,4.0,79.0,15.8,13.0,55.0,18.3333333333,22.0,14.0,2.8,2.0,13.0,2.6,1.0,608.0,121.6,121.0,0.0,OwnCloud
152,0,3179,254,0.0055728641,0,16,0.1045751634,1.0,1.0,0.0,0,4.0,47.0,57.0,14.25,5.0,8.0,2.0,2.0,13.0,3.25,2.5,429.0,107.25,35.0,9680.0,2420.0,2382.0,0.0,OwnCloud
153,0,123,376,0.0441055718,0,14,0.0388888889,1.0,1.0,1.0,0,1.0,5.0,17.0,17.0,17.0,2.0,2.0,2.0,1.0,1.0,1.0,13.0,13.0,13.0,216.0,216.0,216.0,0.0,OwnCloud
154,0,1762,3071,0.3657258545,0,81,1.0,1.0,1.0,0.0,1,18.0,4.0,59.0,3.2777777778,1.5,32.0,2.0,1.5,29.0,1.6111111111,1.0,497.0,27.6111111111,22.0,35981.0,1998.9444444444,2024.5,0.0,Espocrm
155,1,321,2468,0.8028627196,0,144,0.972972973,0.6294416244000001,0.883248731,1.0,0,12.0,2.0,355.0,29.5833333333,8.0,27.0,3.0,1.0,21.0,1.75,1.0,168.0,15.2727272727,12.0,6371.0,579.1818181818,596.0,0.0,Espocrm
156,1,195,1927,0.7789005659,0,208,0.9043478261,0.7956521739,0.9913043478,0.947826087,0,43.0,4.0,740.0,17.619047619,4.0,97.0,3.88,1.0,49.0,1.1666666667,1.0,663.0,17.0,11.0,18281.0,468.7435897436,488.0,0.0,Espocrm
157,1,199,1940,0.7800562927,0,194,0.9065420561,1.0,1.0,1.0,1,2.0,2.0,12.0,6.0,6.0,1.0,1.0,1.0,2.0,1.0,1.0,16.0,8.0,8.0,496.0,248.0,248.0,0.0,Espocrm
158,1,195,1928,0.778989899,0,209,0.9047619048,1.0,1.0,1.0,0,5.0,2.0,79.0,19.75,12.0,7.0,2.3333333333,2.0,6.0,1.2,1.0,24.0,6.0,6.0,976.0,488.0,488.0,0.0,Espocrm
159,1,318,2443,0.8012463103,0,133,0.9708029197,1.0,1.0,1.0,0,6.0,3.0,115.0,19.1666666667,8.0,10.0,2.5,1.5,11.0,1.8333333333,1.0,230.0,38.3333333333,18.5,2533.0,422.1666666667,551.5,0.0,Espocrm
160,1,321,2466,0.802734375,0,146,0.9733333333,1.0,0.5454545455,1.0,0,2.0,2.0,69.0,34.5,34.5,0.0,0.0,0.0,2.0,1.0,1.0,16.0,8.0,8.0,740.0,370.0,370.0,0.0,Espocrm
161,1,-168,348,0.6052173913000001,0,94,0.6482758621,0.7054045445,0.8418454024,0.9303992355,0,366.0,2.0,33605.0,91.8169398907,41.0,0.0,0.0,0.0,339.0,1.0,1.0,548.0,5.4257425743,4.0,10738.0,106.3168316832,107.0,12.0,Espocrm
162,1,1295,1293,0.199168207,0,102,0.9189189189,,,,0,2.0,4.0,30.0,15.0,15.0,20.0,10.0,10.0,4.0,2.0,2.0,91.0,45.5,45.5,2924.0,1462.0,1462.0,0.0,Espocrm
163,1,375,2705,0.8164805312000001,0,117,1.0,0.3333333333,0.0,1.0,0,2.0,2.0,17.0,8.5,8.5,4.0,2.0,2.0,4.0,2.0,2.0,38.0,19.0,19.0,1304.0,652.0,652.0,0.0,Espocrm
164,1,-151,447,0.6385714286,0,149,0.745,0.6197183099,0.6338028169000001,0.8450704225000001,0,17.0,2.0,205.0,12.0588235294,8.0,80.0,5.0,5.0,24.0,1.4117647059,1.0,104.0,6.1176470588,3.0,1136.0,66.8235294118,16.0,0.0,Espocrm
165,1,132,1496,0.7532729104,0,115,0.7232704403,0.4102564103,0.3504273504,0.8888888889000001,0,12.0,3.0,245.0,20.4166666667,14.5,48.0,5.3333333333,3.0,25.0,2.0833333333,2.0,303.0,25.25,15.0,4560.0,380.0,374.0,0.0,Espocrm
166,1,35,1178,0.7474619289000001,0,126,0.72,0.0,0.0,0.0,0,6.0,3.0,25.0,4.1666666667,2.5,29.0,4.8333333333,2.5,8.0,1.3333333333,1.0,167.0,27.8333333333,18.5,1569.0,261.5,270.0,0.0,Espocrm
167,1,398,2799,0.8200996191000001,0,116,0.9508196721,0.3043478261,0.5362318841,1.0,0,8.0,3.0,102.0,12.75,7.0,12.0,3.0,3.0,10.0,1.25,1.0,253.0,31.625,14.5,4974.0,621.75,646.5,0.0,Espocrm
168,1,479,3070,0.8308525034,0,56,1.0,0.3513513514,0.3378378378,1.0,0,23.0,3.0,265.0,11.5217391304,4.0,96.0,6.4,2.0,46.0,2.0,1.0,617.0,26.8260869565,17.0,13175.0,572.8260869565,696.0,0.0,Espocrm
169,1,392,2779,0.8190391983,0,123,0.9534883721,0.3076923077,0.3269230769,1.0,0,10.0,3.0,266.0,26.6,6.5,64.0,12.8,2.0,14.0,1.4,1.0,365.0,36.5,24.0,6646.0,664.6,645.5,0.0,Espocrm
170,1,477,3069,0.8308067136,0,66,1.0,0.7483443709,0.940397351,1.0,0,9.0,3.0,230.0,25.5555555556,4.0,16.0,2.6666666667000003,3.0,12.0,1.3333333333,1.0,330.0,41.25,19.0,4631.0,661.5714285714,770.0,0.0,Espocrm
171,1,-31,925,0.7358790772,0,141,0.8392857143,0.9314641745,0.9968847352,0.9719626168,0,13.0,2.0,545.0,41.9230769231,10.0,11.0,2.2,2.0,15.0,1.1538461538,1.0,97.0,10.7777777778,11.0,2044.0,227.1111111111,237.0,0.0,Espocrm
172,1,172,1763,0.7688617532,0,217,0.9004149378,1.0,1.0,1.0,1,1.0,2.0,5.0,5.0,5.0,3.0,3.0,3.0,4.0,4.0,4.0,9.0,9.0,9.0,203.0,203.0,203.0,0.0,Espocrm
173,1,896,4340,0.8534906588000001,0,110,0.9016393443,0.3853211009,0.7889908257,1.0,0,3.0,3.0,125.0,41.6666666667,12.0,8.0,8.0,8.0,7.0,2.3333333333,1.0,45.0,15.0,20.0,2541.0,847.0,927.0,0.0,Espocrm
174,0,1768,3101,0.3679838614,0,97,1.0,0.0,0.3333333333,1.0,1,5.0,5.0,83.0,16.6,1.0,33.0,8.25,4.0,7.0,1.4,1.0,185.0,37.0,19.0,7959.0,1591.8,1935.0,0.0,Espocrm
175,1,1505,2069,0.2823417031,0,141,0.8867924528000001,,,,1,9.0,4.0,9.0,1.0,1.0,9.0,1.0,1.0,8.0,1.0,1.0,221.0,24.5555555556,10.0,11969.0,1329.8888888889,1672.0,0.0,Espocrm
176,1,1418,1744,0.25,0,123,0.9534883721,1.0,1.0,0.9363636364,0,20.0,8.0,425.0,21.25,17.0,14.0,2.8,2.0,25.0,1.25,1.0,465.0,29.0625,16.0,24562.0,1535.125,1681.5,0.0,Espocrm
177,1,767,3924,0.8487994809,0,64,0.9696969697,1.0,1.0,1.0,1,1.0,2.0,8.0,8.0,8.0,5.0,5.0,5.0,2.0,2.0,2.0,51.0,51.0,51.0,934.0,934.0,934.0,0.0,Espocrm
178,1,1763,3088,0.3670073687,0,96,1.0,1.0,1.0,1.0,1,5.0,5.0,106.0,21.2,34.0,14.0,4.6666666667,3.0,5.0,1.0,1.0,184.0,36.8,25.0,10215.0,2043.0,2057.0,0.0,Espocrm
179,1,1686,2900,0.3527551393,0,100,0.8849557522,1.0,1.0,1.0,1,1.0,4.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,90.0,90.0,90.0,1853.0,1853.0,1853.0,0.0,Espocrm
180,1,917,72,0.0140296181,0,35,0.4487179487,0.0,0.7619047619,1.0,1,10.0,5.0,65.0,6.5,3.5,41.0,5.125,3.0,26.0,2.8888888889,2.0,261.0,26.1,23.0,10675.0,1067.5,1084.0,0.0,Espocrm
181,1,1433,1809,0.2568872479,0,139,0.972027972,0.0,0.1111111111,1.0,0,54.0,7.0,132.0,2.4444444444,2.0,122.0,2.2592592593,2.0,71.0,1.3148148148,1.0,1073.0,19.8703703704,11.5,80728.0,1494.962962963,1600.0,0.0,Espocrm
182,1,731,3839,0.8472743324,0,81,0.8709677419,0.6041666667000001,1.0,1.0,0,4.0,2.0,90.0,22.5,8.0,5.0,1.6666666667,2.0,5.0,1.25,1.0,51.0,12.75,11.5,2844.0,711.0,794.5,0.0,Espocrm
183,1,1532,2198,0.2940861654,0,164,0.8913043478,0.9,0.9,1.0,0,80.0,9.0,203.0,2.5696202532,2.0,223.0,2.7875,2.0,123.0,1.5974025974,1.0,1270.0,15.875,10.0,128708.0,1608.85,1699.0,0.0,Espocrm
184,0,3329,11623,0.6734067207000001,0,133,0.9925373134,1.0,1.0,0.9,0,2.0,4.0,107.0,53.5,53.5,2.0,2.0,2.0,5.0,2.5,2.5,31.0,15.5,15.5,3973.0,1986.5,1986.5,0.0,Espocrm
185,1,2944,9303,0.6249496171000001,0,195,0.9898477157,0.8148148148000001,1.0,0.012345679,0,13.0,4.0,1212.0,93.2307692308,75.0,698.0,232.6666666667,34.0,24.0,1.8461538462,1.0,256.0,36.5714285714,35.0,22504.0,3214.8571428571,3199.0,0.0,Espocrm
186,0,2826,7976,0.5886346863,0,127,0.9769230769,1.0,1.0,0.0,1,1.0,2.0,27.0,27.0,27.0,12.0,12.0,12.0,4.0,4.0,4.0,18.0,18.0,18.0,455.0,455.0,455.0,0.0,Espocrm
187,0,3038,3,0.0001928021,0,1,0.0074074074,,,,1,1.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,65.0,65.0,65.0,3298.0,3298.0,3298.0,0.0,Espocrm
188,0,3083,10277,0.6470440093000001,0,267,0.9744525547,,,,0,3.0,7.0,10.0,3.3333333333,4.0,0.0,0.0,0.0,3.0,1.0,1.0,287.0,95.6666666667,124.0,7446.0,2482.0,3324.0,0.0,Espocrm
189,0,941,4,0.000764526,0,4,0.0380952381,,,,0,1.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,60.0,60.0,60.0,0.0,Espocrm
190,0,868,4250,0.8528998595,0,125,0.946969697,0.0,0.0,0.0,0,3.0,3.0,27.0,9.0,12.0,5.0,2.5,2.5,5.0,1.6666666667,2.0,102.0,34.0,33.0,3105.0,1035.0,1035.0,0.0,Espocrm
191,0,2020,4087,0.4298937625,0,172,0.9005235602,1.0,1.0,0.0,0,2.0,3.0,31.0,15.5,15.5,2.0,2.0,2.0,2.0,1.0,1.0,21.0,10.5,10.5,1874.0,937.0,937.0,0.0,Espocrm
192,0,1365,1538,0.228088388,0,103,0.9537037037,,,,0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,83.0,83.0,83.0,1693.0,1693.0,1693.0,0.0,Espocrm
193,0,1510,2103,0.2854621963,0,160,0.9039548023,,,,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,599.0,599.0,599.0,0.0,Espocrm
194,0,2530,6545,0.5415804717,0,130,0.9701492537,,,,0,1.0,4.0,9.0,9.0,9.0,9.0,9.0,9.0,7.0,7.0,7.0,48.0,48.0,48.0,2844.0,2844.0,2844.0,0.0,Espocrm
195,0,3055,10031,0.6417786308,0,129,0.9626865672,1.0,1.0,1.0,0,4.0,7.0,168.0,42.0,46.5,0.0,0.0,0.0,7.0,1.75,1.0,835.0,208.75,176.0,13249.0,3312.25,3310.5,0.0,Espocrm
196,0,-154,443,0.6364942529000001,0,170,0.7359307359,1.0,1.0,1.0,0,8.0,2.0,226.0,28.25,9.0,4.0,1.3333333333,1.0,10.0,1.25,1.0,60.0,10.0,5.5,634.0,105.6666666667,103.5,0.0,Espocrm
197,0,2873,8742,0.6105174942,0,504,0.9940828402,,,,0,1.0,4.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,20.0,20.0,20.0,2902.0,2902.0,2902.0,0.0,Espocrm
198,0,3170,10775,0.6570522593,0,142,0.9793103448,,,,0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,47.0,47.0,47.0,3337.0,3337.0,3337.0,0.0,Espocrm
199,0,3417,12127,0.6824423185,0,256,1.0,,,,0,,,,,,,,,,,,,,,,,,,Espocrm
200,0,846,15,0.0030643514,0,3,0.0245901639,,,,0,1.0,0.0,11.0,11.0,11.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Espocrm
201,0,2603,6955,0.5563554916,0,195,0.9798994975,,,,0,3.0,5.0,80.0,26.6666666667,5.0,33.0,33.0,33.0,3.0,1.0,1.0,83.0,27.6666666667,32.0,5917.0,1972.3333333333,2896.0,0.0,Espocrm
202,0,816,4057,0.8498114788000001,0,72,0.9473684211,0.9172413793,0.724137931,0.924137931,0,38.0,5.0,534.0,14.0526315789,7.5,156.0,6.5,3.5,92.0,2.4864864865,2.0,1279.0,35.5277777778,22.5,34396.0,955.4444444444,983.0,0.0,Espocrm
203,0,2469,6296,0.5321612712,0,240,0.987654321,,,,0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,5.0,5.0,5.0,9.0,9.0,9.0,0.0,Espocrm
204,0,1813,3277,0.3802947662,0,89,0.9081632653,,,,1,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,5.0,1001.0,1001.0,1001.0,0.0,Espocrm
205,0,515,3231,0.8374805599,0,147,1.0,,,,0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,14.0,14.0,14.0,843.0,843.0,843.0,0.0,Espocrm
206,0,887,4318,0.8530225207000001,0,127,0.9136690647,,,,1,2.0,1.0,5.0,2.5,2.5,5.0,2.5,2.5,2.0,1.0,1.0,20.0,10.0,10.0,1471.0,735.5,735.5,0.0,Espocrm
207,0,2135,4598,0.4583333333,0,183,1.0,1.0,0.4285714286,1.0,0,2.0,5.0,83.0,41.5,41.5,78.0,39.0,39.0,3.0,1.5,1.5,79.0,39.5,39.5,4602.0,2301.0,2301.0,0.0,Espocrm
208,0,1498,2034,0.2790123457,0,113,0.8828125,1.0,1.0,1.0,0,1.0,4.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,25.0,25.0,25.0,1743.0,1743.0,1743.0,0.0,Espocrm
209,0,1587,2478,0.3187138264,0,147,0.9545454545,,,,0,3.0,7.0,32.0,10.6666666667,8.0,7.0,3.5,3.5,4.0,1.3333333333,1.0,228.0,76.0,81.0,5636.0,1878.6666666667,1916.0,0.0,Espocrm
210,0,2737,7621,0.5781368533,0,272,0.9927007299,0.2307692308,0.2307692308,1.0,0,4.0,4.0,268.0,67.0,66.0,0.0,0.0,0.0,4.0,1.0,1.0,97.0,24.25,15.0,8793.0,2198.25,1925.0,0.0,Espocrm
211,0,1200,809,0.1357838201,0,105,0.875,,,,0,1.0,4.0,3.0,3.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,17.0,17.0,17.0,1367.0,1367.0,1367.0,0.0,Espocrm
212,0,3120,10459,0.6505162334,0,120,0.9375,,,,0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,17.0,17.0,17.0,3448.0,3448.0,3448.0,0.0,Espocrm
213,0,3396,11954,0.6793203387,0,131,0.9776119403,,,,0,1.0,3.0,4.0,4.0,4.0,0.0,0.0,0.0,1.0,1.0,1.0,57.0,57.0,57.0,3724.0,3724.0,3724.0,0.0,Espocrm
214,0,473,3053,0.8300706906,0,63,0.9692307692,0.8424242424,0.7090909091,0.8909090909,0,38.0,3.0,540.0,14.2105263158,4.0,123.0,4.7307692308,2.0,59.0,1.5526315789,1.0,739.0,19.972972973,16.0,24341.0,657.8648648649,718.0,0.0,Espocrm
215,0,3190,10940,0.6603488863,0,219,0.9776785714,,,,1,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,28.0,28.0,28.0,3471.0,3471.0,3471.0,0.0,Espocrm
216,0,2560,6706,0.5475626684,0,171,0.9941860465,1.0,1.0,1.0,1,1.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,26.0,26.0,26.0,2812.0,2812.0,2812.0,0.0,Espocrm
217,0,2394,5674,0.5066976246,0,181,0.9476439791,0.0,0.0,0.0454545455,1,16.0,4.0,339.0,21.1875,16.5,136.0,9.0666666667,7.0,32.0,2.0,2.0,289.0,18.0625,22.5,27031.0,1689.4375,2641.0,0.0,Espocrm
218,0,2631,6996,0.5577613011,0,89,0.9888888889,0.6825396825000001,0.6507936508000001,1.0,0,1.0,4.0,85.0,85.0,85.0,1.0,1.0,1.0,3.0,3.0,3.0,28.0,28.0,28.0,2798.0,2798.0,2798.0,0.0,Espocrm
219,0,3146,10681,0.6551956815000001,0,247,0.9919678715,,,,0,1.0,2.0,9.0,9.0,9.0,6.0,6.0,6.0,1.0,1.0,1.0,10.0,10.0,10.0,2690.0,2690.0,2690.0,0.0,Espocrm
220,0,31,1146,0.7470664928,0,106,0.7019867550000001,0.0,0.0,0.0,1,1.0,1.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,5.0,207.0,207.0,207.0,0.0,Espocrm
221,0,-164,366,0.6059602649,0,103,0.6776315789,,,,0,,,,,,,,,,,,,,,,,,,Espocrm
222,0,80,1352,0.7540435025000001,0,125,0.8223684211000001,1.0,1.0,1.0,1,1.0,1.0,2.0,2.0,2.0,5.0,5.0,5.0,4.0,4.0,4.0,15.0,15.0,15.0,248.0,248.0,248.0,0.0,Espocrm
223,0,1495,2020,0.2777014023,0,101,0.8859649123000001,0.1111111111,0.1111111111,1.0,0,1.0,5.0,30.0,30.0,30.0,3.0,3.0,3.0,3.0,3.0,3.0,224.0,224.0,224.0,1798.0,1798.0,1798.0,0.0,Espocrm
224,0,3164,10739,0.6562977449,0,177,0.9833333333,,,,0,17.0,1.0,1697.0,99.8235294118,35.0,63.0,63.0,63.0,24.0,1.4117647059,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,Espocrm
225,0,2770,7765,0.5824769335000001,0,131,0.9632352941,,,,1,1.0,5.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,43.0,43.0,43.0,2945.0,2945.0,2945.0,0.0,Espocrm
226,0,259,2237,0.7893436838,0,133,0.8060606061000001,,,,0,5.0,3.0,12.0,3.0,3.0,6.0,1.5,1.5,5.0,1.0,1.0,141.0,28.2,30.0,2624.0,524.8,552.0,0.0,Espocrm
227,0,3067,10124,0.6437337064,0,165,0.9593023256,,,,0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,21.0,21.0,21.0,758.0,758.0,758.0,0.0,Espocrm
228,0,2016,4060,0.4288581388,0,165,0.9537572254,1.0,1.0,1.0,1,2.0,4.0,10.0,5.0,5.0,2.0,1.0,1.0,3.0,1.5,1.5,95.0,47.5,47.5,4527.0,2263.5,2263.5,0.0,Espocrm
229,0,3436,12324,0.6858096828,0,319,0.9906832298,1.0,1.0,0.0,0,11.0,5.0,218.0,24.2222222222,4.0,84.0,12.0,1.0,14.0,1.2727272727,1.0,538.0,48.9090909091,30.0,35009.0,3182.6363636364,3662.0,0.0,Espocrm
230,0,2413,5873,0.5152658361,0,238,0.9916666667,1.0,1.0,1.0,1,2.0,3.0,16.0,8.0,8.0,16.0,8.0,8.0,3.0,1.5,1.5,19.0,9.5,9.5,1706.0,853.0,853.0,0.0,Espocrm
231,0,3191,10955,0.6606561332,0,234,0.9790794979,,,,0,,,,,,,,,,,,,,,,,,,Espocrm
232,0,1420,1766,0.2523578165,0,144,0.96,1.0,1.0,1.0,0,1.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,55.0,55.0,55.0,1587.0,1587.0,1587.0,0.0,Espocrm
233,0,2879,8857,0.613620618,0,523,0.9942965779,,,,1,,,,,,,,,,,,,,,,,,,Espocrm
234,0,3445,12426,0.6875830013,0,336,0.9911504425,,,,1,,,,,,,,,,,,,,,,,,,Espocrm
235,0,214,513,0.1986062718,0,12,0.0659340659,,1.0,,1,1.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,2.0,2.0,19.0,19.0,19.0,440.0,440.0,440.0,0.0,Espocrm
236,0,430,2936,0.8249508289,0,129,0.9347826087,,,,0,,,,,,,,,,,,,,,,,,,Espocrm
